t,Co,CoErr,Inco,IncoErr,Color,ColorErr,Hotspot,HotspotErr
1e-06,112.76530370061019,0.006582798534706945,5.674963499030268,0.07199752822428382,5.67260913735157,0.07139311851230326,0.0023543616786980692,0.009309495125664253
0.0001,112.67518327541266,0.006478232316042957,5.670425065068438,0.07192154883881628,5.6681446733476495,0.07133564541054001,0.0022803917207880886,0.009161598181318458
0.0016,111.3210728791514,0.006084032466440991,5.602443611834049,0.07106311309237766,5.600894882566395,0.07054063038174901,0.0015487292676539255,0.008601482879453079
0.0064,107.12880863797486,0.014035225489371972,5.397066260428267,0.0709524609811823,5.39320818751171,0.06811292159314587,0.0038580729165573757,0.01987162880420621
0.0144,100.58706854119578,0.03023245808067289,5.094095507913003,0.07728575923700934,5.0722932827343845,0.0642623965215173,0.021802225178618073,0.042935218342897215
0.04000000000000001,82.8124420007126,0.06935059634613097,4.383205178108423,0.11297820215598481,4.21653362423437,0.05374950164705775,0.1666715538740533,0.09937336280458414
0.09,58.09287872680309,0.1048417549310802,3.7033493216960984,0.1576115488496211,3.0663464941289043,0.03887344690858433,0.6370028275671942,0.15274244811519155
0.16000000000000003,36.79794331447103,0.11148049438748031,3.4319879269123086,0.16782718110727401,2.1054800827929747,0.025745584386311554,1.3265078441193339,0.165840669327584
0.25,21.410053867335453,0.09623786548761652,3.370282946080736,0.14713135969697863,1.4150652297890656,0.01589450772070129,1.9552177162916706,0.14627030331067983
0.36,11.562692511420716,0.07262817912808701,3.249912658315418,0.11269811592753574,0.9576678001890636,0.009295593489771574,2.292244858126354,0.11231410096372228
0.48999999999999994,5.83107855653904,0.05000486945183561,2.9462810777050907,0.0782889029278707,0.6664051719261718,0.005268737066929119,2.279875905778919,0.0781114122991585
0.6400000000000001,2.7539036473179195,0.032173567267014654,2.4866015769232375,0.05053164956577204,0.48359107918398503,0.0030791257960153984,2.003010497739253,0.05043774967393273
0.81,1.2197470991547383,0.019718462094146627,1.9677414087627692,0.030965051330320043,0.36869020933203156,0.002159323969021353,1.5990511994307377,0.030889670180922372
1.0,0.5063953847508706,0.011795232061680839,1.4781016761633639,0.018455327642891897,0.29487541107812537,0.0019297735140032023,1.1832262650852388,0.01835415736532575
1.2100000000000002,0.19660069121091298,0.007085831614030767,1.067844890604891,0.01100050701710738,0.24491155487226518,0.0019344901189542612,0.8229333357326257,0.010829076720251686
1.44,0.07101970675318435,0.004306076217301447,0.753770516165338,0.006692049775841079,0.2107211177690622,0.0019339748228641154,0.5430493983962758,0.006406502289616569
1.6900000000000002,0.02365946967182297,0.002597418862624399,0.5273218691561747,0.004225679008592189,0.18519391682347644,0.0019070315889909365,0.3421279523326983,0.0037708876411592226
1.9599999999999997,0.007165660326039334,0.001525779789479852,0.3717068834202741,0.0028514320428166553,0.16503554472007836,0.0018341476270786483,0.20667133870019572,0.0021832469344724454
2.25,0.0019350611929571813,0.0008669581314714566,0.26844480831384177,0.002128790238490019,0.14834923597203148,0.0017338452076761624,0.12009557234181026,0.0012351229393500864
2.5600000000000005,0.00046205486038215104,0.0004780716230488216,0.20094294235887666,0.0017591735437647916,0.133650698963086,0.0016219774228528635,0.06729224339579062,0.0006810879508826729
2.8899999999999997,0.00010917222899175011,0.00025828754975167545,0.15680277864491493,0.0015450787745252322,0.1203970752698436,0.001500969504089242,0.036405703375071326,0.0003665500883678639
3.24,4.097296102804514e-05,0.00013687429259744296,0.12742082164538443,0.0013749067614231717,0.10840343841972641,0.0013613906938139287,0.019017383225658026,0.00019231219775142676
4.0,2.088629038194277e-05,3.4395454116223824e-05,0.09155112289530964,0.0011068694986029173,0.08691690072511717,0.0011058501656579457,0.004634222170192472,4.749208409585238e-05
5.289999999999999,4.2539782576900765e-06,3.0479045928290786e-06,0.061431721210682196,0.0007875871955018981,0.061054745728320425,0.0007875767068891605,0.0003769754823617672,4.064638258232737e-06
9.0,2.6763374548350237e-08,4.504754248508679e-08,0.024953713103870477,0.00032567074173333287,0.024949093254335947,0.00032567073587267385,4.619849534529946e-06,6.178422379673148e-08
