t,Co,CoErr,Inco,IncoErr,Color,ColorErr,Hotspot,HotspotErr
1e-06,1562.5343119636825,0.3291862538866215,65.16160932688099,0.76846322282131,64.73608232660168,0.6113927940246534,0.4255270002793168,0.4655476089978791
0.0001,1561.2409505469323,0.32749671270315606,65.11603376378552,0.7682884903218885,64.69446911046866,0.6129861270137033,0.42156465331686377,0.4631578698994832
0.0016,1541.8140045203024,0.3065244418398346,64.24070746086254,0.7427096777340422,63.87318140640609,0.6031175097846556,0.36752605445644804,0.4334361946018821
0.0064,1481.7154041527067,0.3012399870598283,61.645131246561064,0.7185886381981726,61.37880303347653,0.5790822007618707,0.2663282130845346,0.4254802412666101
0.0144,1388.1155627787207,0.43230716904803695,57.86882609419267,0.8172919012689377,57.553635887812604,0.5421344681535393,0.31519020638006623,0.6116013982322752
0.04000000000000001,1134.9758432344727,0.9335657131836148,49.2845188833121,1.4055133206216743,47.45590217597646,0.4422365249120585,1.828616707335641,1.3341268869484162
0.09,786.3621219964072,1.421520161406407,41.93963708403063,2.089284782274414,34.17292447976555,0.30575327913246125,7.766712604265081,2.0667911925840965
0.16000000000000003,490.32516410600977,1.5050556411982083,40.2818365178623,2.243499080761932,23.388548181718765,0.1917586163121064,16.89328833614354,2.235288965312919
0.25,280.0532512729102,1.2853752847552251,41.145443216612875,1.9542314486594266,15.83465230136716,0.11192959474419065,25.31079091524572,1.9510234034347005
0.36,148.07289178716468,0.9567762281964387,40.73103698374423,1.4790275353621003,10.910699691480476,0.0621482128150937,29.82033729226376,1.4777212355526257
0.48999999999999994,72.87421016871235,0.6488627976726818,37.43554655989316,1.0125672122452274,7.780821979828123,0.03425471149817219,29.654724580065036,1.0119876353267605
0.6400000000000001,33.443397127295384,0.4112652296264484,31.7844607337345,0.6436120225174247,5.786479787976556,0.021228900802555413,25.997980945757945,0.6432618201787551
0.81,14.30219063558566,0.24859530322096388,25.19171296454296,0.3886246748652151,4.486057493535154,0.017776329458417863,20.70565547100781,0.3882179027621987
1.0,5.6771816696045,0.14746367995905296,18.91409690713229,0.22906528138502377,3.6152315533632757,0.01781163526940356,15.298865353769013,0.2283717337698119
1.2100000000000002,2.0744576473950986,0.08875542847358003,13.643459161178725,0.13581257986481057,3.001192303328124,0.01836237210309721,10.642266857850602,0.13456552359457807
1.44,0.686945088300518,0.054500454361849235,9.601142843106853,0.08223991764530346,2.5623618631562532,0.018201493236754268,7.038780979950602,0.08020043452662014
1.6900000000000002,0.20023675725324702,0.03329199923762686,6.683792857848317,0.05092498811128466,2.2285618397132807,0.017629611243490453,4.455231018135036,0.047776052804076215
1.9599999999999997,0.04865394903012939,0.019808442807647292,4.67429362980859,0.032607382354458314,1.9632459722070355,0.01661645375900371,2.7110476576015548,0.028055923589943188
2.25,0.009065744294980563,0.011417519973057939,3.33830825160919,0.022321391483628508,1.74664332699063,0.015425445237534034,1.5916649246185597,0.016133820285017496
2.5600000000000005,0.0016864253117077031,0.006413507695700164,2.464383345372619,0.016780080178225285,1.5601926328683595,0.014115093749200853,0.9041907125042599,0.009073875645992739
2.8899999999999997,0.0013784445339970457,0.003554426006265485,1.8939474871295494,0.01381963134623797,1.395926897527341,0.01288097608194428,0.4980205896022085,0.0050062626501515516
3.24,0.0016677268194055402,0.00194617075673314,1.5203355307324498,0.011850303601641611,1.2541031149878912,0.011536307555083322,0.2662324157445587,0.0027098530302596853
4.0,0.0011650671840542463,0.0005325252183501981,1.0760752039852295,0.009249417070847131,1.0065148262250017,0.009220557667671686,0.06956037776022791,0.0007300907119113456
5.289999999999999,0.0002670265246358245,6.169436477803457e-05,0.7220060110786447,0.006559024684950967,0.7146813942265631,0.006558497223600641,0.007324616852081616,8.318044132376283e-05
9.0,1.7909480969945847e-06,2.587822028760166e-06,0.3067788741276172,0.0028644156004366777,0.3065089249820313,0.002864413245847024,0.0002699491455858582,3.6727429981800478e-06
