t,Co,CoErr,Inco,IncoErr,Color,ColorErr,Hotspot,HotspotErr
1e-06,474.8647937412152,1.2017805731735342e-05,25.6726026928862,0.35567255551459953,25.67260269179691,0.3556725551085301,1.089290435629664e-09,1.699575013088905e-05
0.0001,474.4900543973261,0.0010655723568324797,25.652508151817365,0.35541189978822885,25.65250151347653,0.3554087048242132,6.6383408352521656e-06,0.0015069990886781473
0.0016,468.85772084625563,0.01678445158912329,25.3547734761697,0.35240458117638146,25.353098520078138,0.35160336814840515,0.0016749560915627626,0.023749954543070353
0.0064,451.4160819293776,0.0642139474414618,24.45244426393305,0.35167430448473563,24.42661065398443,0.3396929990923864,0.02583360994862005,0.09101364074929917
0.0144,424.18104657511503,0.13430817801012795,23.11815810097176,0.37354382893937305,22.99513476382811,0.32108656459512724,0.12302333714364977,0.19088847575269377
0.04000000000000001,350.05973818275925,0.29794140867312446,19.94966442599511,0.5054696455681476,19.163319115781263,0.2702118296765351,0.7863453102138465,0.42718278253418396
0.09,246.6238582603115,0.4461321018365188,16.80406897157447,0.6796183134323369,13.975916310621063,0.1974626919671228,2.828152660953407,0.6502995749911815
0.16000000000000003,157.07052855315695,0.4743250510537458,15.377861286415152,0.7182123884298243,9.603932154437485,0.13235459749186484,5.773929131977667,0.7059116767817624
0.25,91.97116767632266,0.4107579499325573,14.885732526494042,0.6299604874552445,6.438812767085952,0.0827522710383874,8.44691975940809,0.6245016232107314
0.36,50.0313667279455,0.31137719248229884,14.206076494772184,0.4841440779596437,4.329795972257821,0.04900681990741507,9.876280522514364,0.481657367664978
0.48999999999999994,25.440619106938907,0.21546695599537186,12.802307160481682,0.3378506860303403,2.9853208594804777,0.027864305971774393,9.816986301001204,0.33669966810777063
0.6400000000000001,12.13174864764275,0.1393372623599424,10.773533308679422,0.21915185792889702,2.1467326927421895,0.01606044879302889,8.626800615937233,0.21856257414812344
0.81,5.436209098700805,0.08579374446282875,8.514719391321302,0.13494011973184664,1.625262479934763,0.01072905717682408,6.889456911386538,0.13451291107303248
1.0,2.2901073753139354,0.05146905614266749,6.394394916499035,0.08073037823033982,1.296235868730079,0.009237570624288382,5.098159047768956,0.08020013253215366
1.2100000000000002,0.9063179968905734,0.030903648966312286,4.621248104032018,0.04822724578231636,1.0773887998593752,0.009170188050994973,3.543859304172643,0.04734738521668689
1.44,0.3361792316558984,0.018713932645179444,3.2649772861417983,0.02944071394741613,0.9294529845660144,0.009263706712810297,2.335524301575784,0.02794529254941905
1.6900000000000002,0.11637905684134728,0.011236247224454576,2.2892948686288026,0.018761696102815924,0.8211139649874992,0.009147110216635076,1.4681809036413038,0.016380830727992655
1.9599999999999997,0.037367604598132445,0.006569340608103541,1.6192991711431675,0.012988439559826558,0.7352352588562499,0.008924723752998416,0.8840639122869177,0.009436570782436454
2.25,0.011056957619369069,0.0037130923426377856,1.1749761660468485,0.010041917803230627,0.6634665989499989,0.008524878115934414,0.5115095670968496,0.005307218318036553
2.5600000000000005,0.0030222420993764034,0.0020341065519845964,0.8848929777625687,0.008519426491980888,0.599886981783985,0.008008390239001862,0.28500599597858367,0.0029062542098249864
2.8899999999999997,0.0007977607670169249,0.0010891625055813071,0.6948740638743017,0.0075908778748307575,0.5417744521625006,0.007430801913266205,0.1530996117118011,0.0015506804430295807
3.24,0.00023817068588604566,0.0005705764449418661,0.5675356944480338,0.006916045205564884,0.4882688795195302,0.00686903638711842,0.07926681492850354,0.0008049971415229601
4.0,5.332069135626225e-05,0.0001393147367234496,0.41009045914315273,0.00554492970256849,0.3912547911152338,0.005541557701974368,0.018835668027918903,0.00019334849912745902
5.289999999999999,6.4720143334287345e-06,1.127274695089532e-05,0.27496241602686194,0.003922626539293889,0.27354677945312517,0.0039225974409179505,0.0014156365737367602,1.5109046187662487e-05
9.0,5.736213258267212e-08,1.0200889432750491e-07,0.10970763495199953,0.0015817470362760227,0.10969526386859361,0.0015817470304363803,1.23710834059221e-05,1.3591789389237263e-07
