t,Co,CoErr,Inco,IncoErr,Color,ColorErr,Hotspot,HotspotErr
1e-06,429.687300763728,0.07008721980104145,20.298064843951625,0.25833426457803466,20.232546976562492,0.23856231920974805,0.06551786738913279,0.09911918133409042
0.0001,429.3372607614178,0.0695574738356405,20.281147916217453,0.25786599439831953,20.216552296093727,0.2383657142716927,0.06459562012372544,0.09837000216925842
0.0016,424.1142280200092,0.06616186484268953,20.027709946906047,0.2534410271299217,19.970643015039062,0.23554067618818703,0.057066931866984305,0.09355717018743843
0.0064,407.9275825611699,0.0754605264622939,19.264538331782262,0.2507843263346085,19.215504296289055,0.22703790592642498,0.049034035493207284,0.10652026852973677
0.0144,382.69904509144067,0.12071531869217716,18.149162783993887,0.2732250027071206,18.05563702117186,0.21310835920086216,0.09352576282202563,0.17098751224291894
0.04000000000000001,314.3020799692539,0.2617164725548088,15.558203117787626,0.41381849552249106,14.96779934640625,0.17614187527167846,0.590403771381375,0.3744593262455543
0.09,219.56463312917793,0.3974077065937479,13.170459585525228,0.5914552051350772,10.847324824210935,0.12520119534889212,2.323134761314293,0.5780518319014176
0.16000000000000003,138.3271627208914,0.42353045295936564,12.346313421596284,0.6341467989076692,7.439170226765617,0.08151710442605252,4.907143194830667,0.62888562096047
0.25,79.98512802381272,0.36407072280292113,12.286322900356318,0.5545715825820959,5.01249378571874,0.049886171601185456,7.273829114637579,0.55232328403806
0.36,42.88860519293236,0.27356781485705217,11.958750216945921,0.4232614928552947,3.413693046296869,0.02937454456746276,8.545057170649052,0.4222409590098369
0.48999999999999994,21.448133022791918,0.1875604710842589,10.901447743481516,0.29288662897331597,2.3963472893164086,0.016958094730999948,8.505100454165106,0.2923952811767784
0.6400000000000001,10.052887157771863,0.12194749541731952,9.226524054591444,0.1899524088276224,1.7529774656796901,0.010022268393361981,7.473546588911756,0.18968782711515156
0.81,4.397114218059784,0.07323161905149363,7.298892390726465,0.11451776966523311,1.343200791563283,0.007042617622910474,5.955691599163181,0.11430101095842002
1.0,1.797131945180132,0.043443933061850806,5.483139627471146,0.06772387365059948,1.0767310842074191,0.006428431166180178,4.406408543263726,0.06741808611184424
1.2100000000000002,0.6849120287787479,0.026291560061542596,3.9606096799377104,0.0404238218013927,0.8947083925113304,0.006546336301972926,3.0659012874263802,0.039890235021270856
1.44,0.23972497460565986,0.015958089371271855,2.793398333094687,0.024504432040735654,0.767728814908985,0.006567588538196859,2.025669518185702,0.023607921772828232
1.6900000000000002,0.0764382243789333,0.009727864316843417,1.9544899615131088,0.01544753538241027,0.672685927157812,0.006474859496752225,1.281804034355297,0.01402506840939233
1.9599999999999997,0.021635050263840282,0.005740356119758949,1.3743388988028906,0.010249719428047765,0.5971506029300785,0.006175695519014913,0.7771882958728122,0.008180313759882252
2.25,0.005329022338647538,0.003387591782176202,0.9893844055074306,0.007549002360498249,0.5346353322945313,0.005851858096274759,0.4547490732128992,0.004768982434426834
2.5600000000000005,0.0010982601446633856,0.001974307697916386,0.738652949457304,0.006117886846374811,0.4804580687863275,0.005456299117207725,0.25819488067097635,0.002767189803501765
2.8899999999999997,0.00029833546245581913,0.001163684030331925,0.5746587306946835,0.005287903771568785,0.4319662721972645,0.005028544437107058,0.1426924584974191,0.0016357466617453432
3.24,0.00020495632925353525,0.0011608292613862312,0.46593585497817863,0.004836676686168671,0.3885140216589848,0.004596011284059779,0.07742183331919385,0.00150669228554564
4.0,0.00015530631139612364,0.0005051072724732963,0.3332103126444172,0.003832936589225818,0.31201008963750004,0.0037778347219007617,0.021200223006917172,0.0006475860645713769
5.289999999999999,4.155860396990664e-05,0.0010264204111508626,0.22684942049027088,0.0030458183800223426,0.22039980144414015,0.0027614346035813157,0.006449619046130739,0.001285102538409145
9.0,1.9671595974133707e-05,0.0009367280086015356,0.0965401583127728,0.0016103114729121026,0.09127998553292961,0.0010952772727409225,0.00526017277984318,0.0011804536143405011
